Artist_x,Title,PeakPos,Duration,Date,id,Acousticness,Album,AlbumType,Artist_y,Danceability,DateS,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,TrackNumber,Valence
Sam Smith,I'm Not The Only One,5.0,37.0,2015-01-03,1417,0.531,In The Lonely Hour,album,Sam Smith,0.678,2014-01-01,0.497,0.0,['pop'],1.48e-05,5.0,Capitol Records,239316.0,0.0776,-5.761,0.0376,81.984,I'm Not The Only One,5.0,0.506
Tyler Farr,A Guy Walks Into A Bar,51.0,20.0,2015-01-17,1418,0.083,Suffer in Peace,album,Tyler Farr,0.428,2015-04-27,0.78,0.0,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock', 'redneck']",0.0,0.0,Columbia Nashville,196000.0,0.115,-3.472,0.0373,147.986,A Guy Walks Into a Bar,2.0,0.431
Sheppard,Geronimo,53.0,21.0,2015-01-17,1419,0.477,Bombs Away,album,Sheppard,0.712,2015-03-10,0.763,0.0,['australian pop'],0.00118,7.0,Decca Records,218227.0,0.114,-6.254,0.0867,142.031,Geronimo,1.0,0.503
Dierks Bentley,Say You Do,52.0,18.0,2015-01-31,1420,0.122,RISER,album,Dierks Bentley,0.477,2014-01-01,0.737,0.0,"['contemporary country', 'country', 'country road']",0.00167,3.0,Capitol Records Nashville,219360.0,0.105,-8.166,0.0345,147.959,Say You Do,2.0,0.468
Nate Ruess,Nothing Without Love,77.0,4.0,2015-05-09,1421,0.0879,Grand Romantic,album,Nate Ruess,0.565,2015-06-12,0.73,0.0,[],0.0,1.0,Fueled By Ramen,236773.0,0.0652,-4.54,0.031,82.058,Nothing Without Love,3.0,0.408
Nick Fradiani,Beautiful Life,93.0,1.0,2015-05-30,1422,0.0668,Hurricane,album,Nick Fradiani,0.578,2016-08-05,0.904,0.0,['talent show'],0.0,6.0,19 Entertainment/Republic/BMLG,211066.0,0.174,-3.857,0.054,108.788,Beautiful Life,12.0,0.392
Sawyer Fredericks,A Thousand Years,94.0,1.0,2015-05-30,1423,0.345,The Complete Season 8 Collection (The Voice Performance),album,Sawyer Fredericks,0.435,2015-05-20,0.407,0.0,[],0.0,5.0,Universal Music Group,169836.0,0.0933,-6.249,0.0282,148.029,A Thousand Years - The Voice Performance,10.0,0.362
Meghan Trainor,Lips Are Movin,4.0,29.0,2015-01-03,1424,0.0506,Title (Deluxe),album,Meghan Trainor,0.775,2015-01-09,0.825,0.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",1.03e-06,7.0,Epic,182666.0,0.111,-5.402,0.0464,139.091,Lips Are Movin,11.0,0.95
Cole Swindell,Ain't Worth The Whiskey,43.0,19.0,2015-01-17,1425,0.042,Cole Swindell,album,Cole Swindell,0.432,2014-02-18,0.738,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,2.0,Warner Bros.,191906.0,0.119,-3.91,0.0309,153.712,Ain't Worth The Whiskey,6.0,0.503
Tori Kelly,Nobody Love,60.0,11.0,2015-03-14,1426,0.00701,Unbreakable Smile,album,Tori Kelly,0.756,2016-01-29,0.704,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",0.000552,1.0,UMG-EMI,203453.0,0.0967,-5.162,0.035,99.971,Nobody Love,3.0,0.507
Rihanna,American Oxygen,78.0,4.0,2015-05-02,1427,0.047,American Oxygen,single,Rihanna,0.233,2015-04-14,0.74,0.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,2.0,Roc Nation / Rihanna,320161.0,0.267,-6.268,0.151,79.005,American Oxygen,1.0,0.503
Sawyer Fredericks,Shine On,99.0,1.0,2015-05-23,1428,0.0932,The Complete Season 8 Collection (The Voice Performance),album,Sawyer Fredericks,0.47,2015-05-20,0.578,0.0,[],4.7e-06,5.0,Universal Music Group,191605.0,0.179,-4.292,0.0321,125.805,Shine On - The Voice Performance,8.0,0.336
Drake,10 Bands,58.0,13.0,2015-02-28,1429,0.23,If You're Reading This It's Too Late,album,Drake,0.835,2015-02-12,0.756,1.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.0,7.0,Cash Money Records/Motown Records,177733.0,0.0801,-3.789,0.382,173.0,10 Bands,3.0,0.87
Fall Out Boy,Centuries,10.0,34.0,2015-01-03,1430,0.004,American Beauty/American Psycho,album,Fall Out Boy,0.385,2015-01-20,0.866,0.0,"['emo', 'modern rock', 'pop punk']",0.0,4.0,Island Records,228360.0,0.111,-2.817,0.0697,176.014,Centuries,3.0,0.551
Sawyer Fredericks,Simple Man,71.0,1.0,2015-05-16,1431,0.0915,The Complete Season 8 Collection (The Voice Performance),album,Sawyer Fredericks,0.58,2015-05-20,0.716,0.0,[],0.000258,5.0,Universal Music Group,200136.0,0.153,-6.834,0.0348,113.969,Simple Man - The Voice Performance,7.0,0.152
Drake,Legend,52.0,12.0,2015-02-28,1432,0.024,If You're Reading This It's Too Late,album,Drake,0.715,2015-02-12,0.561,1.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.0,1.0,Cash Money Records/Motown Records,241853.0,0.0769,-7.605,0.0721,100.076,Legend,1.0,0.297
Usher Juicy J,I Don't Mind,11.0,23.0,2015-01-03,1433,0.205,I Don't Mind,single,Usher,0.87,2014-11-21,0.464,1.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0.0,4.0,RCA Records Label,251989.0,0.0902,-8.337,0.178,112.974,I Don't Mind,1.0,0.457
Vance Joy,Riptide,30.0,44.0,2015-01-03,1434,0.431,Dream Your Life Away (Special Edition),album,Vance Joy,0.484,2014-09-09,0.731,0.0,['pop'],0.0,1.0,Atlantic Records,204280.0,0.151,-6.694,0.0379,101.654,Riptide,4.0,0.51
Lee Brice,Drinking Class,53.0,22.0,2015-01-03,1435,0.0886,I Don't Dance (Deluxe Edition),album,Lee Brice,0.663,2014-09-09,0.53,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,1.0,Curb Records,207346.0,0.154,-9.763,0.0301,109.003,Drinking Class,6.0,0.269
Calvin Harris Ellie Goulding,Outside,29.0,20.0,2015-01-17,1436,0.213,Motion,album,Calvin Harris,0.646,2014-10-31,0.823,0.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house']",0.0,2.0,Columbia,227266.0,0.322,-4.123,0.0394,128.035,Outside,6.0,0.418
Miranda Lambert,Little Red Wagon,55.0,11.0,2015-02-28,1437,0.0297,Platinum,album,Miranda Lambert,0.584,2014-06-02,0.813,0.0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.000197,6.0,RCA Records Label Nashville,204386.0,0.272,-7.221,0.0582,95.081,Little Red Wagon,3.0,0.774
Koryn Hawthorne,Make It Rain,84.0,1.0,2015-05-09,1438,0.217,The Complete Season 8 Collection (The Voice Performance),album,Koryn Hawthorne,0.471,2015-05-20,0.44,0.0,[],4.44e-06,3.0,Universal Music Group,203481.0,0.143,-6.456,0.0362,98.738,Make It Rain - The Voice Performance,6.0,0.257
"Kid Ink, Tyga, Wale, YG Rich Homie Quan",Ride Out,70.0,3.0,2015-04-25,1439,0.0469,Furious 7: Original Motion Picture Soundtrack,compilation,Kid Ink,0.696,2015-03-17,0.801,1.0,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.0,5.0,Atlantic Records,211908.0,0.502,-5.641,0.0952,93.003,Ride Out,1.0,0.536
Iggy Azalea Jennifer Hudson,Trouble,67.0,5.0,2015-04-11,1440,0.0948,Reclassified,album,Iggy Azalea,0.96,2014-10-24,0.695,1.0,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",0.0,7.0,UMG-EMi,166317.0,0.0936,-3.802,0.143,106.028,Trouble,6.0,0.649
Sawyer Fredericks,Iris,100.0,1.0,2015-05-09,1441,0.00725,The Complete Season 8 Collection (The Voice Performance),album,Sawyer Fredericks,0.475,2015-05-20,0.651,0.0,[],0.0,0.0,Universal Music Group,190930.0,0.1,-6.216,0.0316,51.391,Iris - The Voice Performance,6.0,0.318
"Nicki Minaj Drake, Lil Wayne Chris Brown",Only,12.0,25.0,2015-01-03,1442,0.409,The Pinkprint (Deluxe),album,Nicki Minaj,0.67,2014-12-15,0.485,1.0,"['dance pop', 'hip pop', 'pop', 'pop rap']",0.0,8.0,Cash Money Records/Motown Records,312026.0,0.0973,-7.272,0.737,119.886,Only,6.0,0.242
Nick Jonas,Jealous,7.0,32.0,2015-01-03,1443,0.0108,Nick Jonas X2,album,Nick Jonas,0.688,2015-11-20,0.712,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",0.0,11.0,Universal Music Group,222186.0,0.458,-3.573,0.0683,93.027,Jealous - Remix,18.0,0.479
Sam Smith,Stay With Me,2.0,54.0,2015-01-03,1444,0.603,In The Lonely Hour,album,Sam Smith,0.43,2014-01-01,0.428,0.0,['pop'],0.000118,0.0,Capitol Records,172723.0,0.11,-6.416,0.0407,84.222,Stay With Me,3.0,0.137
Chris Young,Lonely Eyes,50.0,18.0,2015-01-03,1445,0.0326,A.M.,album,Chris Young,0.657,2013-09-16,0.674,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",1.88e-05,1.0,RCA Records Label Nashville,217413.0,0.0947,-5.273,0.0319,106.005,Lonely Eyes,3.0,0.336
LunchMoney Lewis,Bills,79.0,6.0,2015-03-28,1446,0.274,Bills,single,LunchMoney Lewis,0.699,2015-02-05,0.747,1.0,[],0.0,5.0,Kemosabe Records/RCA Records,204600.0,0.486,-3.453,0.0964,126.001,Bills,1.0,0.683
Sawyer Fredericks,Imagine,98.0,1.0,2015-05-02,1448,0.768,The Complete Season 8 Collection (The Voice Performance),album,Sawyer Fredericks,0.308,2015-05-20,0.355,0.0,[],0.0,10.0,Universal Music Group,191320.0,0.0875,-8.226,0.0274,84.046,Imagine - The Voice Performance,5.0,0.172
Kimberly Nichole,House Of The Rising Sun,100.0,1.0,2015-05-02,1449,0.0294,House Of The Rising Sun (The Voice Performance),single,kimberly nichole,0.253,2015-04-13,0.727,0.0,['deep talent show'],0.0456,9.0,Universal Music Group,175070.0,0.198,-5.076,0.0458,109.924,House Of The Rising Sun - The Voice Performance,1.0,0.232
Big Sean E-40,I Don't F**k With You,11.0,29.0,2015-01-03,1450,0.0372,Dark Sky Paradise,album,Big Sean,0.822,2015-02-24,0.734,1.0,"['detroit hip hop', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,284386.0,0.325,-5.48,0.0738,97.998,I Don't Fuck With You,4.0,0.425
Beyonce,7/11,13.0,20.0,2015-01-03,1451,0.0128,BEYONCÉ [Platinum Edition],album,Beyoncé,0.747,2014-11-24,0.705,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.0,9.0,Parkwood Entertainment/Columbia,213506.0,0.126,-5.137,0.126,136.024,7/11,1.0,0.56
Darius Rucker,Homegrown Honey,53.0,20.0,2015-01-03,1452,0.12,Southern Style (Deluxe),album,Darius Rucker,0.658,2015-03-31,0.913,0.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'pop rock']",0.0,1.0,Capitol Records Nashville,204893.0,0.0506,-5.029,0.0511,87.967,Homegrown Honey,1.0,0.864
Wiz Khalifa Iggy Azalea,Go Hard Or Go Home,86.0,2.0,2015-03-07,1453,0.00293,Furious 7: Original Motion Picture Soundtrack,compilation,Wiz Khalifa,0.651,2015-03-17,0.741,0.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.2e-05,4.0,Atlantic Records,232772.0,0.217,-5.067,0.0408,168.02,Go Hard or Go Home,5.0,0.386
Fall Out Boy,Immortals,72.0,8.0,2015-02-07,1454,0.00139,American Beauty/American Psycho,album,Fall Out Boy,0.613,2015-01-20,0.874,0.0,"['emo', 'modern rock', 'pop punk']",1.82e-06,2.0,Island Records,189386.0,0.656,-3.594,0.0697,108.038,Immortals,10.0,0.543
Ludacris Miguel,Good Lovin,91.0,2.0,2015-04-18,1455,0.291,Ludaversal,album,Ludacris,0.697,2015-03-31,0.769,1.0,"['dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.05e-06,0.0,Def Jam Recordings,223440.0,0.105,-5.441,0.218,83.898,Good Lovin,10.0,0.586
Who Is Fancy,Goodbye,98.0,1.0,2015-04-25,1456,0.05,Goodbye,single,Who Is Fancy,0.712,2015-02-10,0.694,0.0,[],0.000377,5.0,Universal Records,206213.0,0.0904,-6.621,0.0479,114.975,Goodbye,1.0,0.643
Maroon 5,Animals,3.0,33.0,2015-01-03,1457,0.00018,V,album,Maroon 5,0.465,2015-05-15,0.744,0.0,"['dance pop', 'pop']",0.0,4.0,222 Records/Interscope,231012.0,0.68,-6.429,0.0635,189.928,Animals,2.0,0.339
One Direction,Night Changes,31.0,20.0,2015-01-03,1458,0.859,FOUR (Deluxe),album,One Direction,0.672,2014-11-17,0.52,0.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0.0,8.0,Syco Music,226600.0,0.115,-7.747,0.0353,120.001,Night Changes,7.0,0.37
Ne-Yo Juicy J,She Knows,19.0,20.0,2015-01-03,1459,0.0301,Non-Fiction (Deluxe),album,Ne-Yo,0.701,2015-01-20,0.58,1.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0.0,8.0,Motown Records,214725.0,0.538,-5.864,0.0329,139.992,She Knows,15.0,0.58
Imagine Dragons,I Bet My Life,28.0,22.0,2015-01-03,1460,0.399,Smoke + Mirrors,album,Imagine Dragons,0.554,2014-09-18,0.651,0.0,"['modern rock', 'vegas indie']",0.000418,1.0,Universal Music Group,192706.0,0.208,-8.193,0.0419,107.912,I Bet My Life,5.0,0.581
O.T. Genasis,CoCo,20.0,20.0,2015-01-03,1461,0.00215,CoCo,single,O.T. Genasis,0.886,2014-11-10,0.628,1.0,"['dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1.15e-05,8.0,The Conglomerate Entertainment/Atlantc Records,239573.0,0.31,-5.949,0.131,119.906,CoCo,1.0,0.178
J. Cole,Apparently,58.0,16.0,2015-01-03,1462,0.564,2014 Forest Hills Drive,album,J. Cole,0.801,2014-12-09,0.543,1.0,"['pop', 'pop rap', 'rap']",0.0,5.0,Roc Nation/Columbia,293040.0,0.116,-9.236,0.091,133.982,Apparently,11.0,0.534
Luke Bryan,I See You,41.0,19.0,2015-01-03,1463,0.0884,Crash My Party,album,Luke Bryan,0.661,2013-01-01,0.81,0.0,"['contemporary country', 'country', 'country road']",0.0,6.0,Capitol Nashivlle,185986.0,0.0464,-3.363,0.0363,129.988,I See You,7.0,0.722
Breaking Benjamin,Failure,80.0,1.0,2015-04-11,1464,3.1e-05,Dark Before Dawn,album,Breaking Benjamin,0.462,2015-06-23,0.892,0.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0.0131,1.0,Hollywood Records,214853.0,0.07,-4.841,0.0361,155.009,Failure,2.0,0.388
Blake Shelton Ashley Monroe,Lonely Tonight,47.0,17.0,2015-01-03,1465,0.0581,BRINGING BACK THE SUNSHINE,album,Blake Shelton,0.41,2014-09-30,0.747,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,5.0,Warner Bros.,218040.0,0.0983,-4.964,0.0358,158.064,Lonely Tonight (feat. Ashley Monroe),3.0,0.369
Action Bronson Chance The Rapper,Baby Blue,91.0,1.0,2015-04-11,1466,0.247,Mr. Wonderful,album,Action Bronson,0.828,2015-03-23,0.487,1.0,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",1.86e-05,6.0,Vice Records/Atlantic,280160.0,0.136,-6.142,0.0343,85.027,Baby Blue (feat. Chance the Rapper),9.0,0.761
Jason Aldean,Just Gettin' Started,54.0,18.0,2015-01-03,1467,0.396,"Old Boots, New Dirt",album,Jason Aldean,0.507,2014-10-07,0.805,0.0,"['contemporary country', 'country', 'country road']",1.16e-06,9.0,Broken Bow Records,195480.0,0.106,-4.611,0.0867,167.983,Just Gettin' Started,1.0,0.513
Thomas Rhett,Make Me Wanna,43.0,20.0,2015-01-03,1468,0.0331,It Goes Like This,album,Thomas Rhett,0.536,2013-01-01,0.825,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,9.0,"The Valory Music Co., LLC",225066.0,0.104,-6.356,0.0661,109.015,Make Me Wanna,6.0,0.662
Sia,Chandelier,8.0,46.0,2015-01-03,1469,0.0197,1000 Forms Of Fear (Deluxe Version),album,Sia,0.399,2015-05-01,0.787,0.0,"['australian dance', 'australian pop', 'dance pop', 'pop']",6.07e-05,1.0,Monkey Puzzle Records/RCA Records,216120.0,0.0685,-2.88,0.0499,117.089,Chandelier,1.0,0.572
Rae Sremmurd,No Type,16.0,26.0,2015-01-03,1470,0.013,SremmLife,album,Rae Sremmurd,0.888,2015-01-06,0.483,1.0,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",4.85e-06,6.0,Eardruma/Interscope Records,200080.0,0.0926,-7.797,0.154,125.008,No Type,10.0,0.226
Kendrick Lamar,The Blacker The Berry,66.0,1.0,2015-04-04,1471,0.00744,To Pimp A Butterfly,album,Kendrick Lamar,0.56,2015-03-16,0.858,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,10.0,Top Dawg Entertainment / Aftermath Records / Interscope Records,328826.0,0.429,-4.09,0.326,176.117,The Blacker The Berry,13.0,0.262
Brett Eldredge,Mean To Me,53.0,20.0,2015-01-03,1472,0.115,Bring You Back,album,Brett Eldredge,0.647,2013-08-06,0.586,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",1.69e-06,0.0,Atlantic Nashville,228906.0,0.121,-6.883,0.0313,87.994,Mean To Me,9.0,0.165
twenty one pilots,Fairly Local,84.0,1.0,2015-04-04,1473,0.0396,Blurryface,album,Twenty One Pilots,0.715,2015-05-15,0.723,0.0,['pop punk'],8.57e-05,6.0,Fueled By Ramen,207160.0,0.084,-5.993,0.0569,114.985,Fairly Local,4.0,0.479
Selena Gomez,The Heart Wants What It Wants,6.0,20.0,2015-01-03,1474,0.0545,For You,album,Selena Gomez,0.616,2014-11-24,0.778,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,7.0,Hollywood Records,227360.0,0.142,-4.927,0.0387,83.065,The Heart Wants What It Wants,1.0,0.655
Empire Cast Jussie Smollett Yazz,You're So Beautiful,47.0,4.0,2015-03-14,1475,0.00853,Original Soundtrack from Season 1 of Empire (Deluxe),album,Empire Cast,0.78,2015-03-09,0.739,0.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,7.0,Columbia,213906.0,0.045,-5.355,0.0656,122.026,You're So Beautiful (feat. Jussie Smollett and Yazz),11.0,0.704
Kendrick Lamar George Clinton Thundercat,Wesley's Theory,91.0,1.0,2015-04-04,1476,0.36,To Pimp A Butterfly,album,Kendrick Lamar,0.55,2015-03-16,0.797,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",3.5e-05,7.0,Top Dawg Entertainment / Aftermath Records / Interscope Records,287360.0,0.224,-6.762,0.278,114.048,Wesley's Theory,1.0,0.551
OneRepublic,I Lived,32.0,17.0,2015-01-03,1477,0.0728,Native,album,OneRepublic,0.596,2014-01-01,0.85,0.0,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",0.0,9.0,Mosley / Interscope,234546.0,0.26,-5.402,0.0452,119.985,I Lived,6.0,0.386
"Kendrick Lamar Bilal, Anna Wise Thundercat",These Walls,94.0,1.0,2015-04-04,1478,0.114,To Pimp A Butterfly,album,Kendrick Lamar,0.704,2015-03-16,0.487,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.65e-06,5.0,Top Dawg Entertainment / Aftermath Records / Interscope Records,300973.0,0.229,-5.536,0.113,107.926,These Walls,5.0,0.382
"Kendrick Lamar Bilal, Anna Wise Snoop Dogg",Institutionalized,99.0,1.0,2015-04-04,1479,0.123,To Pimp A Butterfly,album,Kendrick Lamar,0.54,2015-03-16,0.732,1.0,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,Top Dawg Entertainment / Aftermath Records / Interscope Records,271773.0,0.127,-5.247,0.456,82.647,Institutionalized,4.0,0.582
James Newton Howard Jennifer Lawrence,The Hanging Tree,12.0,17.0,2015-01-03,1480,0.329,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),album,James Newton Howard,0.255,2014-11-24,0.085,0.0,"['scorecore', 'soundtrack', 'video game music']",6.83e-05,9.0,Universal Music Group,218506.0,0.201,-17.969,0.0359,94.26,The Hanging Tree,11.0,0.109
Ella Henderson,Ghost,21.0,20.0,2015-01-03,1481,0.0464,Ghost,single,Ella Henderson,0.682,2014-06-06,0.836,0.0,"['dance pop', 'neo mellow', 'neo soul', 'pop', 'post-teen pop', 'talent show', 'viral pop']",3.13e-06,9.0,Syco Music,216106.0,0.0797,-3.777,0.0425,104.987,Ghost,1.0,0.485
Jessie J,Masterpiece,65.0,3.0,2015-01-03,1482,0.0176,Sweet Talker (Deluxe Version),album,Jessie J,0.657,2014-10-14,0.738,0.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'viral pop']",0.0,0.0,Universal Music Group,220653.0,0.0967,-2.667,0.044,143.89,Masterpiece,7.0,0.59
Empire Cast Estelle Jussie Smollett,Conqueror,42.0,2.0,2015-03-21,1483,0.298,Original Soundtrack from Season 1 of Empire (Deluxe),album,Empire Cast,0.573,2015-03-09,0.59,0.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,0.0,Columbia,268426.0,0.105,-6.37,0.0344,130.016,Conqueror (feat. Estelle and Jussie Smollett),12.0,0.375
Jake Owen,What We Ain't Got,89.0,11.0,2015-01-17,1484,0.952,Days of Gold,album,Jake Owen,0.537,2013-12-02,0.257,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",3.89e-05,9.0,RCA Records Label Nashville,218786.0,0.0899,-10.447,0.0344,127.981,What We Ain't Got,9.0,0.169
Ariana Grande The Weeknd,Love Me Harder,7.0,22.0,2015-01-03,1485,0.00937,My Everything (Deluxe),album,Ariana Grande,0.472,2014-08-25,0.714,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,1.0,Universal Records,236133.0,0.0764,-4.389,0.0334,98.992,Love Me Harder,9.0,0.24
Florida Georgia Line,Sun Daze,44.0,20.0,2015-01-03,1486,0.103,Anything Goes,album,Florida Georgia Line,0.477,2014-10-14,0.952,0.0,"['contemporary country', 'country road', 'modern country rock']",2.38e-06,4.0,Big Machine Label Group,184706.0,0.441,-3.715,0.0402,170.099,Sun Daze,2.0,0.867
Randy Houser,Like A Cowboy,62.0,14.0,2015-01-03,1487,0.254,How Country Feels,album,Randy Houser,0.511,2013-01-22,0.687,0.0,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2.49e-06,1.0,Stoney Creek Records,262133.0,0.108,-4.328,0.0326,139.995,Like a Cowboy,8.0,0.172
Eric Church,Talladega,43.0,20.0,2015-01-03,1488,0.0538,The Outsiders,album,Eric Church,0.584,2014-01-01,0.672,0.0,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0481,1.0,EMI Records Nashville,262280.0,0.0885,-8.309,0.0294,144.0,Talladega,5.0,0.556
Cashmere Cat Ariana Grande,Adore,93.0,1.0,2015-03-21,1489,0.0668,Adore,single,Cashmere Cat,0.331,2015-06-10,0.614,0.0,"['dance pop', 'downtempo', 'indie r&b', 'pop', 'post-teen pop', 'shiver pop']",1.28e-05,5.0,Friends Keep Secrets/Interscope Records,215999.0,0.108,-5.588,0.0586,139.849,Adore,1.0,0.201
Meek Mill,Monster,96.0,1.0,2015-03-21,1490,0.0103,Monster,single,Meek Mill,0.67,2015-03-03,0.75,1.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,MMG/Atlantic,170882.0,0.338,-4.954,0.205,94.405,Monster,1.0,0.529
Fifth Harmony,Sledgehammer,40.0,15.0,2015-01-03,1491,0.0057,Reflection (Deluxe),album,Fifth Harmony,0.671,2015-01-30,0.777,0.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",0.0011,2.0,Syco Music/Epic,230906.0,0.0783,-4.322,0.046,99.98,Sledgehammer,3.0,0.289
B.o.B Trey Songz,Not For Long,80.0,9.0,2015-01-24,1492,0.0936,Not For Long (feat. Trey Songz),single,B.o.B,0.837,2014-10-14,0.662,1.0,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",0.00057,1.0,Rebel Rock/Grand Hustle/Atlantic,215508.0,0.113,-5.104,0.0486,100.054,Not For Long (feat. Trey Songz),1.0,0.679
Common John Legend,Glory,49.0,3.0,2015-01-31,1493,0.867,Glory (From the Motion Picture Selma),single,Common,0.567,2014-12-11,0.587,0.0,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'neo soul', 'pop rap', 'rap', 'southern hip hop']",0.0,9.0,ARTium/Def Jam Recordings a div. of UMG Recordings & Getting Out Our Dreams/Columbia Records/Sony Music Entertainment,272727.0,0.13,-5.626,0.0417,83.046,Glory (From the Motion Picture Selma),1.0,0.572
"Jessie J, Ariana Grande Nicki Minaj",Bang Bang,3.0,31.0,2015-01-03,1494,0.292,Sweet Talker (Deluxe Version),album,Jessie J,0.703,2014-10-14,0.789,0.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'viral pop']",0.0,0.0,Universal Music Group,199386.0,0.377,-3.423,0.0928,150.058,Bang Bang,4.0,0.761
